"service_id","date","exception_type"
1361,20220404,1
1361,20220502,1
1361,20220509,1
1361,20220405,1
1361,20220503,1
1361,20220510,1
1361,20220406,1
1361,20220427,1
1361,20220504,1
1361,20220511,1
1361,20220407,1
1361,20220428,1
1361,20220505,1
1361,20220429,1
1361,20220506,1
1361,20220507,1
1361,20220508,1
1362,20220404,2
1362,20220411,2
1362,20220418,2
1362,20220425,2
1362,20220502,2
1362,20220509,2
1362,20220405,2
1362,20220412,2
1362,20220426,2
1362,20220503,2
1362,20220510,2
1362,20220406,2
1362,20220413,2
1362,20220420,2
1362,20220427,2
1362,20220504,2
1362,20220511,2
1362,20220407,2
1362,20220414,2
1362,20220421,2
1362,20220428,2
1362,20220505,2
1362,20220325,2
1362,20220408,2
1362,20220415,2
1362,20220422,2
1362,20220429,2
1362,20220506,2
1362,20220319,1
1362,20220320,1
1363,20220321,2
1363,20220328,2
1363,20220411,2
1363,20220418,2
1363,20220425,2
1363,20220322,2
1363,20220329,2
1363,20220412,2
1363,20220419,2
1363,20220426,2
1363,20220323,2
1363,20220330,2
1363,20220413,2
1363,20220420,2
1363,20220427,2
1363,20220324,2
1363,20220331,2
1363,20220414,2
1363,20220421,2
1363,20220428,2
1363,20220415,2
1363,20220422,2
1363,20220429,2
1363,20220326,2
1363,20220409,2
1363,20220423,2
1363,20220320,2
1363,20220327,2
1363,20220410,2
1363,20220424,2
1364,20220307,1
1364,20220404,1
1364,20220502,1
1364,20220509,1
1364,20220308,1
1364,20220405,1
1364,20220503,1
1364,20220510,1
1364,20220309,1
1364,20220406,1
1364,20220427,1
1364,20220504,1
1364,20220511,1
1364,20220310,1
1364,20220407,1
1364,20220428,1
1364,20220505,1
1364,20220325,2
1364,20220408,2
1364,20220415,2
1364,20220422,2
1364,20220226,1
1364,20220305,1
1364,20220312,1
1364,20220319,1
1364,20220507,1
1364,20220306,1
1364,20220508,1
1365,20220425,1
1365,20220419,1
1365,20220426,1
1365,20220420,1
1365,20220421,1
1366,20220414,1
1366,20220415,1
1366,20220219,1
1366,20220402,1
1366,20220416,1
1366,20220430,1
1366,20220403,1
1366,20220501,1
1367,20220404,1
1367,20220502,1
1367,20220509,1
1367,20220405,1
1367,20220419,1
1367,20220503,1
1367,20220510,1
1367,20220406,1
1367,20220504,1
1367,20220511,1
1367,20220407,1
1367,20220505,1
1367,20220225,1
1367,20220304,1
1367,20220311,1
1367,20220318,1
1367,20220506,1
1367,20220319,1
1367,20220507,1
1367,20220508,1
1368,20220316,1
1368,20220317,1
1369,20220309,1
1369,20220310,1
1370,20220323,1
1370,20220324,1
1370,20220320,1
1371,20220218,1
1371,20220401,1
1371,20220416,1
1371,20220430,1
1371,20220501,1
1372,20220418,1
1372,20220408,1
1372,20220417,1
1373,20220406,1
1373,20220407,1
1374,20220311,1
1374,20220318,1
1375,20220404,1
1375,20220502,1
1375,20220509,1
1375,20220405,1
1375,20220419,1
1375,20220503,1
1375,20220510,1
1375,20220504,1
1375,20220511,1
1375,20220505,1
1375,20220506,1
1375,20220508,1
1376,20220218,1
1376,20220416,1
1377,20220404,1
1377,20220425,1
1377,20220502,1
1377,20220509,1
1377,20220405,1
1377,20220419,1
1377,20220426,1
1377,20220503,1
1377,20220510,1
1377,20220406,1
1377,20220420,1
1377,20220427,1
1377,20220504,1
1377,20220511,1
1377,20220407,1
1377,20220421,1
1377,20220428,1
1377,20220505,1
1377,20220403,1
1377,20220501,1
1377,20220508,1
1378,20220311,1
1378,20220318,1
1378,20220506,1
1378,20220507,1
1379,20220404,1
1379,20220502,1
1379,20220509,1
1379,20220405,1
1379,20220419,1
1379,20220503,1
1379,20220510,1
1379,20220406,1
1379,20220504,1
1379,20220511,1
1379,20220407,1
1379,20220505,1
1379,20220416,1
1379,20220508,1
1380,20220311,1
1380,20220506,1
1380,20220416,1
1380,20220430,1
1380,20220507,1
1380,20220417,1
1381,20220214,2
1381,20220328,2
1381,20220411,2
1381,20220425,2
1381,20220215,2
1381,20220329,2
1381,20220412,2
1381,20220419,2
1381,20220426,2
1381,20220330,2
1381,20220413,2
1381,20220420,2
1381,20220427,2
1381,20220331,2
1381,20220414,2
1381,20220421,2
1381,20220428,2
1381,20220218,1
1381,20220320,1
1381,20220501,1
1381,20220508,1
1382,20220307,1
1382,20220314,1
1382,20220308,1
1382,20220315,1
1382,20220309,1
1382,20220316,1
1382,20220310,1
1382,20220317,1
1382,20220311,1
1382,20220305,1
1382,20220312,1
1382,20220306,1
1382,20220313,1
1383,20220328,1
1383,20220322,1
1383,20220329,1
1383,20220405,1
1383,20220323,1
1383,20220330,1
1383,20220406,1
1383,20220324,1
1383,20220331,1
1383,20220325,1
1383,20220401,1
1384,20220307,2
1384,20220314,2
1384,20220328,2
1384,20220411,2
1384,20220308,2
1384,20220315,2
1384,20220322,2
1384,20220329,2
1384,20220405,2
1384,20220412,2
1384,20220309,2
1384,20220316,2
1384,20220323,2
1384,20220330,2
1384,20220406,2
1384,20220413,2
1384,20220310,2
1384,20220317,2
1384,20220324,2
1384,20220331,2
1384,20220414,2
1384,20220311,2
1384,20220325,2
1384,20220401,2
1384,20220415,2
1384,20220305,2
1384,20220312,2
1384,20220326,2
1384,20220409,2
1384,20220423,2
1384,20220306,2
1384,20220313,2
1384,20220327,2
1384,20220410,2
1384,20220424,2
1385,20220307,2
1385,20220314,2
1385,20220328,2
1385,20220411,2
1385,20220308,2
1385,20220315,2
1385,20220322,2
1385,20220329,2
1385,20220405,2
1385,20220412,2
1385,20220309,2
1385,20220316,2
1385,20220323,2
1385,20220330,2
1385,20220406,2
1385,20220413,2
1385,20220310,2
1385,20220317,2
1385,20220324,2
1385,20220331,2
1385,20220414,2
1385,20220311,2
1385,20220325,2
1385,20220401,2
1385,20220415,2
1385,20220422,2
1385,20220305,2
1385,20220312,2
1385,20220326,2
1385,20220409,2
1385,20220423,2
1385,20220306,2
1385,20220313,2
1385,20220327,2
1385,20220410,2
1385,20220424,2
1386,20220307,2
1386,20220314,2
1386,20220411,2
1386,20220308,2
1386,20220315,2
1386,20220412,2
1386,20220309,2
1386,20220316,2
1386,20220413,2
1386,20220310,2
1386,20220317,2
1386,20220414,2
1386,20220311,2
1386,20220415,2
1386,20220305,2
1386,20220312,2
1386,20220326,2
1386,20220409,2
1386,20220423,2
1386,20220306,2
1386,20220313,2
1386,20220327,2
1386,20220410,2
1386,20220424,2
1387,20220307,1
1387,20220314,1
1387,20220308,1
1387,20220315,1
1387,20220309,1
1387,20220316,1
1387,20220310,1
1387,20220317,1
1387,20220305,1
1387,20220306,1
1388,20220214,1
1388,20220221,1
1388,20220228,1
1388,20220321,1
1388,20220404,1
1388,20220418,1
1388,20220215,1
1388,20220222,1
1388,20220301,1
1388,20220419,1
1388,20220216,1
1388,20220223,1
1388,20220302,1
1388,20220217,1
1388,20220224,1
1388,20220303,1
1388,20220407,1
1388,20220225,1
1388,20220304,1
1388,20220318,1
1388,20220408,1
1388,20220226,1
1388,20220319,1
1388,20220402,1
1388,20220416,1
1388,20220430,1
1388,20220227,1
1388,20220320,1
1388,20220403,1
1388,20220417,1
1389,20220226,1
1389,20220326,1
1389,20220402,1
1389,20220227,1
1389,20220327,1
1389,20220403,1
1390,20220307,2
1390,20220314,2
1390,20220411,2
1390,20220425,2
1390,20220502,2
1390,20220509,2
1390,20220308,2
1390,20220315,2
1390,20220412,2
1390,20220426,2
1390,20220503,2
1390,20220510,2
1390,20220216,1
1390,20220223,1
1390,20220302,1
1390,20220323,1
1390,20220330,1
1390,20220406,1
1390,20220310,2
1390,20220317,2
1390,20220414,2
1390,20220421,2
1390,20220428,2
1390,20220505,2
1390,20220311,2
1390,20220415,2
1390,20220422,2
1390,20220429,2
1390,20220506,2
1390,20220319,1
1390,20220416,1
1390,20220430,1
1390,20220320,1
1390,20220417,1
1391,20220307,1
1391,20220314,1
1391,20220308,1
1391,20220315,1
1391,20220309,1
1391,20220316,1
1391,20220310,1
1391,20220317,1
1391,20220311,1
1391,20220305,1
1391,20220306,1
1392,20220214,1
1392,20220221,1
1392,20220228,1
1392,20220321,1
1392,20220404,1
1392,20220418,1
1392,20220215,1
1392,20220222,1
1392,20220301,1
1392,20220419,1
1392,20220216,1
1392,20220223,1
1392,20220302,1
1392,20220217,1
1392,20220224,1
1392,20220303,1
1392,20220407,1
1392,20220218,1
1392,20220225,1
1392,20220304,1
1392,20220318,1
1392,20220408,1
1392,20220226,1
1392,20220319,1
1392,20220402,1
1392,20220416,1
1392,20220430,1
1392,20220227,1
1392,20220320,1
1392,20220403,1
1392,20220417,1
1393,20220226,1
1393,20220402,1
1393,20220227,1
1393,20220403,1
1394,20220214,1
1394,20220221,1
1394,20220228,1
1394,20220321,1
1394,20220404,1
1394,20220418,1
1394,20220215,1
1394,20220222,1
1394,20220301,1
1394,20220419,1
1394,20220216,1
1394,20220223,1
1394,20220302,1
1394,20220217,1
1394,20220224,1
1394,20220303,1
1394,20220407,1
1394,20220218,1
1394,20220225,1
1394,20220304,1
1394,20220318,1
1394,20220408,1
1394,20220319,1
1394,20220416,1
1394,20220430,1
1394,20220320,1
1394,20220417,1
1395,20220328,1
1395,20220322,1
1395,20220329,1
1395,20220405,1
1395,20220323,1
1395,20220330,1
1395,20220406,1
1395,20220324,1
1395,20220331,1
1395,20220325,1
1395,20220401,1
1395,20220326,1
1396,20220307,2
1396,20220314,2
1396,20220328,2
1396,20220411,2
1396,20220425,2
1396,20220215,1
1396,20220222,1
1396,20220301,1
1396,20220419,1
1396,20220503,1
1396,20220510,1
1396,20220216,1
1396,20220223,1
1396,20220302,1
1396,20220504,1
1396,20220511,1
1396,20220217,1
1396,20220224,1
1396,20220303,1
1396,20220407,1
1396,20220505,1
1396,20220311,2
1396,20220325,2
1396,20220401,2
1396,20220415,2
1396,20220422,2
1396,20220429,2
1396,20220319,1
1396,20220416,1
1396,20220430,1
1396,20220320,1
1396,20220417,1
1397,20220319,1
1397,20220430,1
1397,20220403,1
1398,20220404,1
1398,20220405,1
1398,20220426,1
1398,20220406,1
1398,20220420,1
1398,20220427,1
1398,20220407,1
1398,20220421,1
1398,20220428,1
1398,20220408,1
1398,20220422,1
1398,20220429,1
1398,20220430,1
1399,20220215,1
1399,20220216,1
1400,20220317,1
1401,20220219,2
1401,20220312,2
1401,20220409,2
1401,20220416,2
1401,20220507,2
1401,20220227,1
1401,20220306,1
1401,20220327,1
1401,20220403,1
1401,20220424,1
1402,20220404,1
1402,20220405,1
1402,20220426,1
1402,20220406,1
1402,20220420,1
1402,20220427,1
1402,20220407,1
1402,20220421,1
1402,20220428,1
1402,20220408,1
1402,20220422,1
1402,20220429,1
1403,20220307,1
1403,20220308,1
1403,20220309,1
1403,20220311,1
1404,20220312,1
1404,20220430,1
1404,20220313,1
1405,20220315,1
1405,20220317,1
1406,20220404,1
1406,20220425,1
1406,20220405,1
1406,20220419,1
1406,20220426,1
1406,20220406,1
1406,20220420,1
1406,20220427,1
1406,20220407,1
1406,20220421,1
1406,20220428,1
1406,20220225,1
1406,20220304,1
1406,20220318,1
1406,20220429,1
1406,20220226,1
1406,20220305,1
1406,20220402,1
1406,20220416,1
1406,20220403,1
1407,20220322,1
1407,20220323,1
1407,20220324,1
1407,20220320,1
1408,20220404,1
1408,20220425,1
1408,20220405,1
1408,20220419,1
1408,20220426,1
1408,20220406,1
1408,20220420,1
1408,20220427,1
1408,20220407,1
1408,20220421,1
1408,20220428,1
1408,20220304,1
1408,20220318,1
1408,20220429,1
1408,20220305,1
1408,20220402,1
1408,20220403,1
1409,20220221,1
1409,20220222,1
1409,20220223,1
1410,20220318,1
1410,20220429,1
1410,20220402,1
1411,20220414,1
1411,20220408,1
1411,20220219,2
1411,20220319,2
1411,20220423,2
1411,20220417,1
1412,20220413,1
1412,20220218,2
1412,20220408,2
1413,20220413,2
1413,20220414,2
1413,20220218,1
1413,20220219,1
1413,20220417,2
1414,20220425,1
1414,20220423,1
1414,20220424,1
1415,20220404,1
1415,20220405,1
1415,20220426,1
1415,20220406,1
1415,20220420,1
1415,20220427,1
1415,20220407,1
1415,20220421,1
1415,20220428,1
1415,20220408,1
1415,20220422,1
1415,20220429,1
1415,20220319,1
1415,20220430,1
1415,20220403,1
1416,20220404,1
1416,20220425,1
1416,20220405,1
1416,20220419,1
1416,20220426,1
1416,20220406,1
1416,20220420,1
1416,20220427,1
1416,20220407,1
1416,20220421,1
1416,20220428,1
1416,20220429,1
1417,20220307,2
1417,20220314,2
1417,20220328,2
1417,20220308,2
1417,20220315,2
1417,20220329,2
1417,20220309,2
1417,20220316,2
1417,20220330,2
1417,20220310,2
1417,20220317,2
1417,20220331,2
1417,20220311,2
1417,20220319,2
1417,20220306,2
1417,20220313,2
1417,20220327,2
1418,20220307,1
1418,20220404,1
1418,20220308,1
1418,20220405,1
1418,20220426,1
1418,20220309,1
1418,20220406,1
1418,20220420,1
1418,20220427,1
1418,20220310,1
1418,20220407,1
1418,20220421,1
1418,20220428,1
1418,20220311,1
1418,20220422,1
1418,20220429,1
1418,20220219,1
1418,20220312,1
1418,20220430,1
1418,20220313,1
1419,20220328,1
1419,20220330,1
1420,20220222,1
1420,20220224,1
1420,20220225,1
1421,20220221,1
1421,20220223,1
1422,20220216,1
1422,20220217,1
1422,20220218,1
1423,20220411,1
1423,20220418,1
1423,20220412,1
1423,20220413,1
1423,20220414,1
1423,20220415,1
1424,20220411,2
1424,20220418,2
1424,20220502,2
1424,20220509,2
1424,20220412,2
1424,20220503,2
1424,20220510,2
1424,20220413,2
1424,20220504,2
1424,20220511,2
1424,20220220,2
1424,20220313,2
1424,20220410,2
1424,20220417,2
1424,20220501,2
1424,20220508,2
1425,20220414,2
1425,20220505,2
1425,20220218,2
1425,20220311,2
1425,20220415,2
1425,20220506,2
1425,20220219,2
1425,20220312,2
1425,20220409,2
1425,20220416,2
1425,20220430,2
1425,20220507,2
1426,20220328,2
1426,20220411,2
1426,20220418,2
1426,20220502,2
1426,20220509,2
1426,20220329,2
1426,20220412,2
1426,20220503,2
1426,20220510,2
1426,20220330,2
1426,20220413,2
1426,20220504,2
1426,20220511,2
1426,20220331,2
1426,20220414,2
1426,20220505,2
1426,20220218,1
1426,20220311,1
1426,20220318,1
1426,20220408,1
1426,20220429,1
1426,20220219,1
1426,20220312,1
1426,20220319,1
1426,20220430,1
1426,20220313,1
1426,20220320,1
1427,20220326,1
1427,20220313,1
1428,20220226,1
1428,20220305,1
1428,20220312,1
1428,20220319,1
1428,20220227,1
1428,20220306,1
1429,20220214,1
1429,20220307,1
1429,20220314,1
1429,20220215,1
1429,20220222,1
1429,20220308,1
1429,20220216,1
1429,20220309,1
1429,20220323,1
1429,20220217,1
1429,20220303,1
1429,20220310,1
1429,20220324,1
1429,20220218,1
1429,20220311,1
1429,20220325,1
1429,20220226,1
1429,20220305,1
1429,20220312,1
1429,20220319,1
1429,20220326,1
1429,20220227,1
1429,20220306,1
1429,20220313,1
1429,20220327,1
1430,20220315,1
1430,20220316,1
1430,20220317,1
1431,20220301,1
1431,20220302,1
1431,20220304,1
1432,20220226,1
1432,20220305,1
1432,20220312,1
1432,20220319,1
1432,20220326,1
1432,20220227,1
1432,20220306,1
1432,20220313,1
1432,20220320,1
1432,20220327,1
1433,20220214,1
1433,20220221,1
1433,20220228,1
1433,20220307,1
1433,20220314,1
1433,20220321,1
1433,20220215,1
1433,20220301,1
1433,20220308,1
1433,20220315,1
1433,20220322,1
1433,20220216,1
1433,20220302,1
1433,20220309,1
1433,20220316,1
1433,20220323,1
1433,20220303,1
1433,20220310,1
1433,20220317,1
1433,20220324,1
1433,20220304,1
1433,20220311,1
1433,20220318,1
1433,20220325,1
1434,20220328,1
1434,20220222,1
1434,20220329,1
1434,20220223,1
1434,20220330,1
1434,20220217,1
1434,20220224,1
1434,20220331,1
1434,20220218,1
1434,20220225,1
1434,20220401,1
1435,20220404,2
1435,20220411,2
1435,20220418,2
1435,20220425,2
1435,20220502,2
1435,20220509,2
1435,20220405,2
1435,20220412,2
1435,20220419,2
1435,20220426,2
1435,20220503,2
1435,20220510,2
1435,20220406,2
1435,20220413,2
1435,20220420,2
1435,20220427,2
1435,20220504,2
1435,20220511,2
1435,20220407,2
1435,20220414,2
1435,20220421,2
1435,20220428,2
1435,20220505,2
1435,20220408,2
1435,20220415,2
1435,20220422,2
1435,20220429,2
1435,20220506,2
1435,20220226,1
1435,20220305,1
1435,20220312,1
1435,20220319,1
1435,20220227,1
1435,20220306,1
1435,20220313,1
1435,20220320,1
1436,20220404,2
1436,20220411,2
1436,20220418,2
1436,20220425,2
1436,20220502,2
1436,20220509,2
1436,20220405,2
1436,20220412,2
1436,20220419,2
1436,20220426,2
1436,20220503,2
1436,20220510,2
1436,20220406,2
1436,20220413,2
1436,20220420,2
1436,20220427,2
1436,20220504,2
1436,20220511,2
1436,20220407,2
1436,20220414,2
1436,20220421,2
1436,20220428,2
1436,20220505,2
1437,20220408,2
1437,20220415,2
1437,20220422,2
1437,20220429,2
1437,20220506,2
1437,20220226,1
1437,20220305,1
1437,20220312,1
1437,20220319,1
1437,20220227,1
1437,20220306,1
1437,20220313,1
1437,20220320,1
1438,20220307,1
1438,20220321,1
1438,20220308,1
1438,20220322,1
1438,20220309,1
1438,20220323,1
1438,20220310,1
1438,20220324,1
1438,20220408,2
1438,20220415,2
1438,20220422,2
1438,20220429,2
1438,20220506,2
1438,20220226,1
1438,20220305,1
1438,20220312,1
1438,20220319,1
1438,20220326,1
1438,20220306,1
1438,20220320,1
1439,20220404,2
1439,20220411,2
1439,20220418,2
1439,20220425,2
1439,20220502,2
1439,20220509,2
1439,20220405,2
1439,20220412,2
1439,20220419,2
1439,20220426,2
1439,20220503,2
1439,20220510,2
1439,20220406,2
1439,20220413,2
1439,20220420,2
1439,20220427,2
1439,20220504,2
1439,20220511,2
1439,20220407,2
1439,20220414,2
1439,20220421,2
1439,20220428,2
1439,20220505,2
1439,20220325,2
1439,20220408,2
1439,20220415,2
1439,20220422,2
1439,20220429,2
1439,20220506,2
1439,20220226,1
1439,20220305,1
1439,20220312,1
1439,20220227,1
1439,20220306,1
1439,20220313,1
1439,20220320,1
1440,20220223,1
1440,20220224,1
1440,20220225,1
1440,20220304,1
1440,20220311,1
1440,20220318,1
1440,20220325,1
1440,20220226,1
1440,20220305,1
1440,20220312,1
1440,20220319,1
1440,20220326,1
1441,20220316,1
1441,20220323,1
1441,20220317,1
1441,20220324,1
1441,20220320,1
1442,20220309,1
1442,20220310,1
1442,20220306,1
1443,20220214,1
1443,20220221,1
1443,20220228,1
1443,20220307,1
1443,20220321,1
1443,20220215,1
1443,20220222,1
1443,20220301,1
1443,20220308,1
1443,20220322,1
1443,20220218,1
1443,20220401,1
1443,20220219,1
1443,20220402,1
1443,20220403,1
1444,20220404,2
1444,20220411,2
1444,20220418,2
1444,20220425,2
1444,20220502,2
1444,20220509,2
1444,20220405,2
1444,20220412,2
1444,20220419,2
1444,20220426,2
1444,20220503,2
1444,20220510,2
1444,20220223,1
1444,20220302,1
1444,20220309,1
1444,20220316,1
1444,20220323,1
1444,20220330,1
1444,20220217,2
1444,20220407,2
1444,20220414,2
1444,20220421,2
1444,20220428,2
1444,20220505,2
1444,20220225,1
1444,20220304,1
1444,20220311,1
1444,20220318,1
1444,20220401,1
1444,20220226,1
1444,20220305,1
1444,20220312,1
1444,20220227,1
1444,20220306,1
1444,20220313,1
1444,20220320,1
1445,20220225,1
1445,20220304,1
1445,20220311,1
1445,20220318,1
1445,20220325,1
1445,20220226,1
1445,20220305,1
1445,20220312,1
1445,20220326,1
1446,20220223,1
1446,20220302,1
1446,20220224,1
1446,20220303,1
1446,20220227,1
1447,20220214,1
1447,20220307,1
1447,20220314,1
1447,20220215,1
1447,20220308,1
1447,20220315,1
1447,20220218,1
1447,20220401,1
1447,20220219,1
1447,20220402,1
1447,20220403,1
1448,20220425,1
1448,20220502,1
1448,20220509,1
1448,20220426,1
1448,20220503,1
1448,20220510,1
1449,20220216,1
1449,20220325,1
1449,20220326,1
1449,20220327,1
1450,20220225,1
1450,20220304,1
1450,20220311,1
1450,20220318,1
1450,20220226,1
1450,20220305,1
1450,20220312,1
1451,20220404,2
1451,20220411,2
1451,20220418,2
1451,20220425,2
1451,20220502,2
1451,20220509,2
1451,20220405,2
1451,20220412,2
1451,20220419,2
1451,20220426,2
1451,20220503,2
1451,20220510,2
1451,20220218,1
1451,20220401,1
1451,20220219,1
1451,20220402,1
1451,20220220,1
1451,20220403,1
1452,20220223,1
1452,20220302,1
1452,20220309,1
1452,20220316,1
1452,20220330,1
1452,20220224,1
1452,20220303,1
1452,20220310,1
1452,20220317,1
1452,20220331,1
1452,20220227,1
1452,20220306,1
1452,20220313,1
1452,20220320,1
1453,20220226,1
1453,20220305,1
1453,20220312,1
1453,20220319,1
1453,20220326,1
1453,20220227,1
1453,20220306,1
1453,20220313,1
1453,20220327,1
1454,20220223,1
1454,20220302,1
1454,20220309,1
1454,20220316,1
1454,20220330,1
1454,20220324,2
1454,20220407,2
1454,20220414,2
1454,20220421,2
1454,20220428,2
1454,20220505,2
1454,20220225,1
1454,20220304,1
1454,20220311,1
1454,20220318,1
1454,20220226,1
1454,20220305,1
1454,20220312,1
1454,20220319,1
1454,20220227,1
1454,20220306,1
1454,20220313,1
1454,20220320,1
1455,20220214,1
1455,20220221,1
1455,20220228,1
1455,20220307,1
1455,20220314,1
1455,20220328,1
1455,20220215,1
1455,20220222,1
1455,20220301,1
1455,20220308,1
1455,20220315,1
1455,20220329,1
1455,20220218,1
1455,20220401,1
1455,20220219,1
1455,20220402,1
1455,20220220,1
1455,20220403,1
1456,20220216,1
1456,20220325,1
1456,20220312,1
1456,20220326,1
1457,20220223,1
1457,20220302,1
1457,20220309,1
1457,20220316,1
1457,20220330,1
1457,20220224,1
1457,20220303,1
1457,20220310,1
1457,20220317,1
1457,20220331,1
1457,20220225,1
1457,20220304,1
1457,20220311,1
1457,20220318,1
1457,20220226,1
1457,20220305,1
1457,20220227,1
1457,20220306,1
1457,20220313,1
1457,20220320,1
1458,20220214,1
1458,20220221,1
1458,20220228,1
1458,20220307,1
1458,20220314,1
1458,20220215,1
1458,20220222,1
1458,20220301,1
1458,20220308,1
1458,20220315,1
1458,20220218,1
1458,20220401,1
1458,20220219,1
1458,20220402,1
1458,20220220,1
1458,20220403,1
1459,20220226,1
1459,20220305,1
1459,20220312,1
1459,20220319,1
1459,20220326,1
1459,20220227,1
1459,20220306,1
1459,20220313,1
1460,20220321,1
1460,20220322,1
1460,20220323,1
1460,20220324,1
1460,20220327,1
1461,20220216,1
1461,20220223,1
1461,20220302,1
1461,20220309,1
1461,20220316,1
1461,20220330,1
1461,20220324,2
1461,20220407,2
1461,20220414,2
1461,20220421,2
1461,20220428,2
1461,20220505,2
1461,20220225,1
1461,20220304,1
1461,20220311,1
1461,20220318,1
1461,20220325,1
1461,20220226,1
1461,20220305,1
1461,20220312,1
1461,20220319,1
1461,20220326,1
1461,20220227,1
1461,20220306,1
1461,20220313,1
1461,20220320,1
1462,20220411,2
1462,20220418,2
1462,20220412,2
1462,20220413,2
1462,20220414,2
1462,20220415,2
1462,20220326,2
1462,20220409,2
1462,20220423,2
1463,20220418,1
1463,20220327,2
1463,20220410,2
1463,20220424,2
1464,20220326,1
1464,20220409,1
1465,20220327,1
1465,20220410,1
1466,20220214,1
1466,20220418,1
1466,20220414,1
1466,20220415,1
1467,20220214,2
1467,20220411,2
1467,20220418,2
1467,20220412,2
1467,20220413,2
1467,20220414,2
1467,20220415,2
1468,20220411,2
1468,20220418,2
1468,20220412,2
1468,20220413,2
1468,20220414,2
1468,20220415,2
1468,20220326,1
1468,20220409,1
1468,20220423,1
1468,20220327,1
1468,20220410,1
1468,20220424,1
1469,20220418,1
1469,20220326,2
1469,20220409,2
1469,20220423,2
1469,20220327,2
1469,20220410,2
1469,20220424,2
1470,20220326,2
1470,20220409,2
1470,20220423,2
1470,20220306,1
1470,20220403,1
1470,20220417,1
1470,20220501,1
1470,20220508,1
1471,20220413,2
1471,20220414,2
1471,20220415,2
1471,20220326,1
1471,20220409,1
1471,20220423,1
1471,20220306,2
1471,20220320,2
1471,20220403,2
1471,20220417,2
1471,20220501,2
1471,20220508,2
1472,20220307,1
1472,20220404,1
1472,20220425,1
1472,20220502,1
1472,20220509,1
1472,20220308,1
1472,20220405,1
1472,20220419,1
1472,20220426,1
1472,20220503,1
1472,20220510,1
1472,20220309,1
1472,20220406,1
1472,20220420,1
1472,20220427,1
1472,20220504,1
1472,20220511,1
1472,20220310,1
1472,20220407,1
1472,20220421,1
1472,20220428,1
1472,20220505,1
1472,20220325,2
1472,20220408,2
1472,20220422,2
1472,20220312,2
1472,20220319,2
1472,20220326,2
1472,20220409,2
1472,20220423,2
1472,20220403,1
1472,20220501,1
1472,20220508,1
1473,20220325,1
1473,20220408,1
1473,20220326,1
1473,20220409,1
1473,20220327,1
1473,20220410,1
1474,20220308,1
1474,20220309,1
1475,20220502,1
1475,20220509,1
1475,20220503,1
1475,20220510,1
1475,20220504,1
1475,20220511,1
1475,20220505,1
1475,20220430,1
1475,20220501,1
1475,20220508,1
1476,20220226,1
1476,20220305,1
1476,20220402,1
1476,20220227,1
1476,20220306,1
1476,20220403,1
1477,20220225,1
1477,20220304,1
1477,20220325,1
1477,20220226,1
1477,20220305,1
1477,20220326,1
1478,20220226,1
1478,20220305,1
1478,20220402,1
1478,20220227,1
1478,20220306,1
1479,20220226,1
1479,20220305,1
1479,20220402,1
1479,20220227,1
1479,20220306,1
1479,20220327,1
1480,20220425,1
1480,20220426,1
1480,20220420,1
1480,20220421,1
1480,20220422,1
1481,20220422,1
1481,20220429,1
1481,20220423,1
1481,20220424,1
1482,20220425,1
1482,20220426,1
1482,20220420,1
1482,20220421,1
1483,20220425,1
1483,20220419,1
1483,20220426,1
1483,20220420,1
1483,20220427,1
1483,20220421,1
1483,20220428,1
1483,20220422,1
1483,20220429,1
1484,20220411,1
1484,20220412,1
1484,20220414,1
1485,20220412,1
1485,20220419,1
1485,20220413,1
1485,20220415,1
1486,20220418,1
1486,20220419,1
1486,20220415,1
1487,20220411,1
1487,20220418,1
1487,20220412,1
1487,20220419,1
1487,20220413,1
1487,20220414,1
1487,20220408,1
1487,20220415,1
1487,20220409,1
1487,20220416,1
1487,20220410,1
1487,20220417,1
1488,20220423,1
1488,20220430,1
1488,20220424,1
1488,20220501,1
1489,20220502,1
1489,20220509,1
1489,20220503,1
1489,20220510,1
1489,20220427,1
1489,20220504,1
1489,20220511,1
1489,20220428,1
1489,20220505,1
1489,20220429,1
1489,20220506,1
1489,20220430,1
1489,20220507,1
1489,20220501,1
1489,20220508,1
1490,20220425,1
1490,20220426,1
1490,20220420,1
1490,20220421,1
1490,20220422,1
1490,20220423,1
1490,20220424,1
1491,20220502,1
1491,20220509,1
1491,20220503,1
1491,20220510,1
1491,20220427,1
1491,20220504,1
1491,20220511,1
1491,20220428,1
1491,20220505,1
1491,20220429,1
1491,20220506,1
1492,20220425,1
1492,20220419,1
1492,20220426,1
1492,20220420,1
1492,20220421,1
1492,20220422,1
1492,20220423,1
1492,20220424,1
1493,20220425,1
1493,20220419,1
1493,20220426,1
1493,20220420,1
1493,20220421,1
1493,20220422,1
1493,20220507,1
1493,20220508,1
1494,20220502,1
1494,20220509,1
1494,20220503,1
1494,20220510,1
1494,20220504,1
1494,20220511,1
1494,20220505,1
1494,20220507,1
1494,20220508,1
1495,20220427,1
1495,20220428,1
1495,20220429,1
1495,20220506,1
1496,20220425,1
1496,20220419,1
1496,20220426,1
1496,20220420,1
1496,20220421,1
1496,20220422,1
1497,20220502,1
1497,20220509,1
1497,20220503,1
1497,20220510,1
1497,20220427,1
1497,20220504,1
1497,20220511,1
1497,20220428,1
1497,20220505,1
