"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
1713,0,0,0,0,0,0,0,20220214,20220511
1714,0,0,0,0,0,0,0,20220214,20220511
1715,0,0,0,0,0,0,1,20220214,20220511
1716,0,0,0,0,0,0,0,20220214,20220511
1717,1,1,1,1,1,1,0,20220214,20220511
1718,1,1,1,1,1,0,1,20220214,20220511
1719,0,0,0,0,0,0,0,20220214,20220511
1720,0,0,0,0,0,0,0,20220214,20220511
1721,0,0,0,0,0,0,0,20220214,20220511
1722,1,1,0,0,1,0,0,20220214,20220511
1723,1,1,0,1,1,0,0,20220214,20220511
1724,0,0,1,0,0,0,0,20220214,20220511
1725,1,1,1,0,0,0,0,20220214,20220511
1726,1,1,1,1,1,0,0,20220214,20220511
1727,0,0,0,0,0,0,1,20220214,20220511
1728,0,1,1,0,1,0,0,20220214,20220511
1729,1,0,0,1,0,0,0,20220214,20220511
1730,1,1,1,1,0,0,0,20220214,20220511
1731,1,1,1,1,1,0,0,20220214,20220511
1732,1,0,0,0,0,0,0,20220214,20220511
1733,1,0,0,0,1,0,0,20220214,20220511
1734,1,0,1,0,1,0,0,20220214,20220511
1735,0,1,0,1,0,0,0,20220214,20220511
1736,0,0,0,1,0,0,0,20220214,20220511
1737,1,1,1,1,1,1,0,20220214,20220511
1738,1,1,1,1,0,0,0,20220214,20220511
1739,0,0,0,0,1,0,0,20220214,20220511
